gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService    ,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract      ,PaperlessBilling,PaymentMethod            ,MonthlyCharges,TotalCharges,PaymentMethod**3,log(TotalCharges),InternetService**3,1/TotalCharges,OnlineSecurity**3,TechSupport**3,Churn,sample weights
1.0,0.0,1.0,0.0,65.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,76.15,4929.55,0.0,8.503002984980188,0.0,0.00020285827306752138,8.0,8.0,0.0,0.9986222617178715
0.0,0.0,1.0,1.0,26.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,19.65,494.9,1.0,6.204355721957841,8.0,0.002020610224287735,0.0,0.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,56.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,98.6,5581.05,8.0,8.62713220971623,1.0,0.00017917775329015148,1.0,1.0,0.0,0.9986222617178715
0.0,1.0,1.0,1.0,72.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,89.55,6448.85,1.0,8.771657099319809,0.0,0.00015506640718887863,8.0,8.0,0.0,1.0014364970416356
1.0,0.0,1.0,1.0,35.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,89.7,3165.6,8.0,8.060097890071214,1.0,0.00031589588071771546,1.0,8.0,0.0,0.9986222617178715
1.0,1.0,1.0,0.0,54.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,110.45,6077.75,8.0,8.712389840679498,1.0,0.00016453457282711528,1.0,8.0,0.0,0.9986222617178715
0.0,0.0,1.0,1.0,23.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,81.85,1810.85,1.0,7.501551627285743,1.0,0.0005522268547919485,8.0,1.0,0.0,1.0014364970416356
1.0,0.0,1.0,1.0,30.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,85.45,2509.95,8.0,7.828018111608692,1.0,0.00039841431104205267,1.0,1.0,0.0,0.9986222617178715
1.0,1.0,1.0,0.0,62.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,103.75,6383.35,8.0,8.761448316903332,1.0,0.00015665755441891796,1.0,1.0,1.0,1.0039081492033508
0.0,0.0,1.0,0.0,68.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,70.9,4911.35,1.0,8.499304132080496,0.0,0.00020361000539566513,8.0,8.0,0.0,1.0014364970416356
0.0,0.0,0.0,0.0,59.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,68.7,4070.95,0.0,8.311631666432959,0.0,0.00024564290890332724,8.0,8.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,89.55,89.55,8.0,4.494797128506721,1.0,0.011166945840312675,1.0,1.0,1.0,1.0039081492033508
0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,55.5,227.35,1.0,5.426490680271019,0.0,0.004398504508467121,1.0,1.0,0.0,1.0014364970416356
0.0,0.0,1.0,1.0,52.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,101.25,5301.1,0.0,8.57566962517509,1.0,0.0001886400935654864,1.0,1.0,0.0,1.0014364970416356
1.0,0.0,0.0,1.0,54.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,105.85,5826.65,8.0,8.670197500125427,1.0,0.00017162520487758832,8.0,8.0,0.0,0.9986222617178715
1.0,0.0,1.0,0.0,60.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,59.8,3561.15,27.0,8.177838805389786,0.0,0.0002808081659014644,8.0,1.0,0.0,0.9986222617178715
0.0,0.0,1.0,0.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,84.3,1308.4,8.0,7.1765602956642285,1.0,0.0007642922653622744,1.0,1.0,1.0,0.9959687594831579
1.0,0.0,0.0,0.0,65.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,110.0,7138.65,1.0,8.873278961826328,1.0,0.00014008250859756397,8.0,8.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,74.8,321.9,0.0,5.774240938304763,1.0,0.003106554830692762,1.0,1.0,1.0,1.0039081492033508
0.0,0.0,0.0,0.0,41.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,68.6,2877.05,8.0,7.964520742614991,0.0,0.0003475782485532055,1.0,8.0,0.0,1.0014364970416356
1.0,0.0,1.0,1.0,44.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,860.85,0.0,6.7579202732224815,8.0,0.001161642562583493,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,35.9,35.9,27.0,3.580737295494233,0.0,0.02785515320334262,1.0,8.0,0.0,1.0014364970416356
0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,30.85,394.1,0.0,5.976604684200958,0.0,0.002537427048972342,8.0,1.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,67.75,116.65,8.0,4.759177998467439,1.0,0.008572653236176597,1.0,1.0,1.0,1.0039081492033508
0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,54.7,235.05,27.0,5.45979825747014,0.0,0.0042544139544777706,8.0,1.0,0.0,1.0014364970416356
0.0,1.0,1.0,0.0,70.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,113.65,7714.65,8.0,8.950876397598387,1.0,0.0001296235085195051,8.0,8.0,0.0,1.0014364970416356
1.0,0.0,1.0,1.0,67.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,111.3,7482.1,8.0,8.920268780229094,1.0,0.0001336523168629128,8.0,1.0,1.0,1.0039081492033508
1.0,0.0,0.0,0.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,19.95,253.8,8.0,5.536546555280287,8.0,0.003940110323089046,0.0,0.0,0.0,0.9986222617178715
0.0,1.0,0.0,0.0,22.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,69.75,1545.4,27.0,7.343038055499483,0.0,0.0006470816617057072,8.0,8.0,0.0,1.0014364970416356
0.0,0.0,0.0,0.0,10.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,100.6,1060.2,8.0,6.966212848553706,1.0,0.0009432182607055273,1.0,1.0,1.0,0.9959687594831579
1.0,1.0,1.0,0.0,60.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,104.35,6339.45,8.0,8.754547292879561,1.0,0.0001577423909014189,1.0,1.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,98.7,293.65,8.0,5.682388581968528,1.0,0.003405414609228674,1.0,8.0,1.0,1.0039081492033508
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,24.9,24.9,27.0,3.214867803470662,0.0,0.040160642570281124,1.0,1.0,0.0,1.0014364970416356
0.0,0.0,0.0,0.0,58.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,64.9,3795.45,1.0,8.241558259875124,0.0,0.00026347336942918496,8.0,8.0,0.0,1.0014364970416356
0.0,0.0,0.0,0.0,12.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.35,219.35,0.0,5.390668627612223,8.0,0.0045589240939138366,0.0,0.0,0.0,1.0014364970416356
1.0,0.0,1.0,0.0,67.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,70.9,4677.1,1.0,8.450433538724594,0.0,0.00021380770135340273,8.0,8.0,0.0,0.9986222617178715
0.0,0.0,1.0,1.0,39.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,89.55,3474.45,8.0,8.153191472091045,1.0,0.00028781533767934496,1.0,8.0,1.0,0.9959687594831579
0.0,1.0,1.0,0.0,14.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,100.2,1369.8,8.0,7.222420022763805,1.0,0.0007300335815447511,1.0,1.0,1.0,0.9959687594831579
1.0,0.0,1.0,1.0,65.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,19.85,1267.05,1.0,7.144446642841615,8.0,0.0007892348368256975,0.0,0.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,50.0,1003.05,27.0,6.910800637168097,0.0,0.0009969592742136485,1.0,8.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,12.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.7,220.35,27.0,5.395217191287996,8.0,0.004538234626730202,0.0,0.0,0.0,1.0014364970416356
1.0,0.0,1.0,1.0,49.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,59.6,2970.3,1.0,7.996418236796579,0.0,0.00033666633000033663,8.0,8.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,10.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,79.85,797.25,8.0,6.681168305890167,1.0,0.0012543116964565694,1.0,1.0,0.0,0.9986222617178715
0.0,0.0,1.0,1.0,67.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,50.55,3431.75,1.0,8.140825614131769,0.0,0.00029139651781161214,1.0,1.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,25.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.6,541.5,27.0,6.294343066441045,8.0,0.0018467220683287165,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,38.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,84.25,3264.5,1.0,8.090861890626687,1.0,0.00030632562413845916,1.0,8.0,1.0,0.9959687594831579
0.0,0.0,0.0,0.0,9.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.45,147.55,1.0,4.994167101388949,8.0,0.006777363605557437,0.0,0.0,0.0,1.0014364970416356
0.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,84.05,333.55,0.0,5.809792779155525,1.0,0.00299805126667666,1.0,1.0,1.0,0.9959687594831579
0.0,0.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,86.45,2538.05,8.0,7.839151348631895,1.0,0.0003940032702271429,1.0,1.0,0.0,1.0014364970416356
1.0,0.0,1.0,0.0,70.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,79.15,5536.5,27.0,8.619117811138162,0.0,0.00018061952497064934,8.0,8.0,0.0,0.9986222617178715
1.0,1.0,1.0,0.0,60.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,97.95,5867.0,8.0,8.67709870892586,1.0,0.0001704448610874382,1.0,1.0,0.0,0.9986222617178715
0.0,1.0,0.0,0.0,46.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,104.45,4863.85,8.0,8.489585584354687,1.0,0.00020559844567575068,1.0,1.0,0.0,1.0014364970416356
1.0,0.0,1.0,0.0,9.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,70.05,564.4,27.0,6.335763219978659,0.0,0.0017717930545712262,1.0,1.0,0.0,0.9986222617178715
0.0,0.0,1.0,1.0,56.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,65.2,3512.15,0.0,8.16398366454908,0.0,0.00028472588015887704,8.0,1.0,0.0,1.0014364970416356
1.0,0.0,0.0,1.0,62.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,104.05,6590.5,8.0,8.79338449715252,1.0,0.00015173355587588195,1.0,8.0,0.0,0.9986222617178715
0.0,1.0,1.0,0.0,22.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,63.55,1381.8,27.0,7.231142276054695,0.0,0.0007236937328122738,8.0,8.0,0.0,1.0014364970416356
1.0,0.0,1.0,0.0,9.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,69.05,653.95,1.0,6.483030895935161,0.0,0.001529168896704641,1.0,1.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,24.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,94.6,2283.15,8.0,7.733311347393785,1.0,0.00043799137156998007,8.0,1.0,0.0,1.0014364970416356
0.0,1.0,1.0,1.0,60.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,74.85,4456.35,1.0,8.402085324303531,0.0,0.00022439889146947612,8.0,8.0,0.0,1.0014364970416356
0.0,0.0,1.0,1.0,30.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,51.2,1561.5,1.0,7.353402176723133,0.0,0.0006404098623118795,1.0,8.0,1.0,0.9959687594831579
1.0,0.0,1.0,0.0,58.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,20.75,1185.95,27.0,7.078299420152955,8.0,0.0008432058687128462,0.0,0.0,0.0,0.9986222617178715
1.0,0.0,1.0,1.0,72.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,90.45,6565.85,0.0,8.78963725284171,1.0,0.00015230320522095387,1.0,8.0,0.0,0.9986222617178715
1.0,0.0,1.0,0.0,47.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,78.9,3650.35,8.0,8.202578332390305,1.0,0.0002739463339131864,1.0,1.0,0.0,0.9986222617178715
1.0,0.0,1.0,0.0,34.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,100.85,3527.3,8.0,8.168287984741866,1.0,0.00028350296260595923,1.0,1.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,47.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,100.75,4669.2,27.0,8.448743029778509,1.0,0.00021416945086952797,8.0,8.0,0.0,0.9986222617178715
0.0,0.0,1.0,1.0,33.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,24.15,800.3,1.0,6.684986657373001,8.0,0.0012495314257153568,0.0,0.0,0.0,1.0014364970416356
1.0,1.0,1.0,0.0,37.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,92.5,3473.4,8.0,8.152889220313014,1.0,0.00028790234352507626,1.0,1.0,1.0,1.0039081492033508
1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,54.85,916.15,27.0,6.820180106726184,0.0,0.0010915243137040878,8.0,8.0,0.0,0.9986222617178715
1.0,1.0,1.0,1.0,60.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,93.25,5774.55,8.0,8.66121561027599,1.0,0.0001731736672121637,8.0,1.0,0.0,0.9986222617178715
0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,47.85,1190.5,0.0,7.082128665926917,0.0,0.0008399832003359933,8.0,1.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,3.0,43.55,1011.5,27.0,6.9191896566078,0.0,0.0009886307464162135,8.0,8.0,0.0,0.9986222617178715
1.0,1.0,1.0,0.0,16.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,54.55,825.1,0.0,6.715504591110298,0.0,0.0012119743061447096,8.0,1.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,54.15,101.65,27.0,4.621535540074356,0.0,0.00983767830791933,1.0,1.0,0.0,1.0014364970416356
0.0,1.0,0.0,0.0,46.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,95.25,4424.2,1.0,8.394844750136922,1.0,0.00022602956466705846,1.0,1.0,1.0,0.9959687594831579
0.0,0.0,1.0,0.0,72.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,84.05,6052.25,0.0,8.708185382713362,1.0,0.0001652278078400595,8.0,1.0,0.0,1.0014364970416356
1.0,0.0,1.0,0.0,63.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,19.25,1237.65,27.0,7.120969699218462,8.0,0.0008079828707631397,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,1.0,0.0,70.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,109.5,7674.55,8.0,8.945664938814655,1.0,0.00013030079939540428,1.0,8.0,1.0,0.9959687594831579
0.0,0.0,0.0,0.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.2,156.85,27.0,5.055289934636687,8.0,0.006375518010838381,0.0,0.0,0.0,1.0014364970416356
0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,95.65,95.65,27.0,4.560695695886262,1.0,0.010454783063251438,1.0,1.0,1.0,0.9959687594831579
1.0,1.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,74.4,306.6,27.0,5.725543966437714,1.0,0.0032615786040443573,1.0,1.0,1.0,1.0039081492033508
0.0,0.0,1.0,1.0,23.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,77.15,1759.4,0.0,7.472728120818574,0.0,0.0005683755825849721,8.0,8.0,0.0,1.0014364970416356
0.0,0.0,1.0,1.0,69.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,25.6,1673.4,0.0,7.4226127638614985,8.0,0.0005975857535556352,0.0,0.0,0.0,1.0014364970416356
0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,80.3,250.05,8.0,5.521660897864913,1.0,0.003999200159968006,1.0,1.0,1.0,0.9959687594831579
1.0,0.0,0.0,0.0,55.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,77.8,4323.35,0.0,8.371785843685064,0.0,0.000231302115257844,1.0,1.0,0.0,0.9986222617178715
1.0,1.0,0.0,0.0,72.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,113.8,7845.8,0.0,8.967733635748708,1.0,0.00012745672844069437,8.0,8.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,80.0,624.6,0.0,6.437111444848978,1.0,0.001601024655779699,1.0,1.0,0.0,1.0014364970416356
0.0,0.0,1.0,1.0,40.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,71.35,2847.2,27.0,7.954091334195983,0.0,0.0003512222534419781,8.0,8.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,42.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,99.0,4298.45,8.0,8.366009771582208,1.0,0.00023264199886005422,8.0,1.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.95,110.15,27.0,4.7018430732483525,8.0,0.009078529278256921,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,0.0,0.0,42.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,66.5,2762.75,1.0,7.923981839468891,0.0,0.0003619581938286128,1.0,8.0,0.0,1.0014364970416356
1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,45.85,45.85,27.0,3.825375198702474,0.0,0.021810250817884406,1.0,1.0,0.0,0.9986222617178715
0.0,1.0,0.0,0.0,34.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,96.35,3190.25,8.0,8.067854562614086,1.0,0.00031345505838100465,1.0,8.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,45.3,45.3,8.0,3.8133070324889884,0.0,0.02207505518763797,1.0,1.0,1.0,1.0039081492033508
1.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.2,83.75,27.0,4.427836170705175,8.0,0.011940298507462687,0.0,0.0,0.0,0.9986222617178715
1.0,0.0,1.0,1.0,41.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,102.6,4213.35,8.0,8.346013334721118,1.0,0.0002373408333036657,1.0,8.0,1.0,1.0039081492033508
0.0,0.0,1.0,1.0,72.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,115.6,8220.4,0.0,9.014374148666764,1.0,0.00012164858157753881,8.0,8.0,0.0,1.0014364970416356
1.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,79.7,497.6,8.0,6.20979654142497,1.0,0.0020096463022508037,1.0,1.0,0.0,0.9986222617178715
0.0,0.0,1.0,1.0,64.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,65.8,4068.0,27.0,8.31090675716845,0.0,0.0002458210422812193,8.0,8.0,0.0,1.0014364970416356
0.0,0.0,0.0,0.0,71.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,111.25,7984.15,8.0,8.985213605389966,1.0,0.00012524814789301303,1.0,8.0,0.0,1.0014364970416356
1.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,35.75,830.8,27.0,6.722389092001957,0.0,0.001203659123736158,8.0,8.0,0.0,0.9986222617178715
0.0,1.0,0.0,0.0,22.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,20.05,417.0,27.0,6.0330862217988015,8.0,0.002398081534772182,0.0,0.0,0.0,1.0014364970416356
1.0,1.0,1.0,0.0,46.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,59.9,2816.65,0.0,7.94330351450584,0.0,0.0003550316865780271,1.0,8.0,1.0,1.0039081492033508
0.0,1.0,0.0,0.0,37.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,106.75,4056.75,0.0,8.308137439419646,1.0,0.0002465027423430086,8.0,1.0,1.0,0.9959687594831579
0.0,0.0,1.0,1.0,35.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,46.35,1662.05,1.0,7.415807059198732,0.0,0.000601666616527782,8.0,8.0,0.0,1.0014364970416356
1.0,0.0,0.0,0.0,53.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,85.45,4517.25,0.0,8.41565868059194,1.0,0.0002213736233327799,1.0,1.0,1.0,1.0039081492033508
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,25.7,25.7,27.0,3.246490991901174,0.0,0.038910505836575876,1.0,1.0,1.0,0.9959687594831579
1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.55,19.55,27.0,2.972975286431375,8.0,0.05115089514066496,0.0,0.0,1.0,1.0039081492033508
1.0,1.0,0.0,0.0,54.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,65.25,3529.95,0.0,8.169038985521079,0.0,0.0002832901315882661,1.0,8.0,0.0,0.9986222617178715
1.0,0.0,0.0,0.0,12.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,112.95,1384.75,27.0,7.233274896913214,1.0,0.0007221520129987362,1.0,8.0,1.0,1.0039081492033508
1.0,0.0,0.0,0.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,19.5,128.6,27.0,4.856706811803519,8.0,0.007776049766718507,0.0,0.0,0.0,0.9986222617178715
0.0,0.0,1.0,0.0,15.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,75.35,1114.55,0.0,7.016206014986941,1.0,0.0008972230945224531,1.0,1.0,0.0,1.0014364970416356
